#pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline
33008465	Mapoly0037s0053	Mapoly0037s0053.1	Mapoly0037s0053.1.p	PF06101	PTHR16166,PTHR16166:SF105					AT1G48090.1		calcium-dependent lipid-binding family protein
33008394	Mapoly0037s0054	Mapoly0037s0054.1	Mapoly0037s0054.1.p	PF09402	PTHR13428				GO:0005639	AT5G46560.1		
33008460	Mapoly0037s0055	Mapoly0037s0055.1	Mapoly0037s0055.1.p	PF03155	PTHR12413,PTHR12413:SF1	KOG2575	2.4.1.267	K03848	GO:0016758,GO:0005789	AT5G38460.2		ALG6, ALG8 glycosyltransferase family
33008368	Mapoly0037s0056	Mapoly0037s0056.1	Mapoly0037s0056.1.p	PF00125	PTHR11426	KOG1745		K11253	GO:0003677,GO:0000786	AT4G40030.2		Histone superfamily protein
33008393	Mapoly0037s0057	Mapoly0037s0057.1	Mapoly0037s0057.1.p	PF05699	PTHR23272,PTHR23272:SF42	KOG1121			GO:0046983			
33008377	Mapoly0037s0058	Mapoly0037s0058.1	Mapoly0037s0058.1.p									
33008378	Mapoly0037s0058	Mapoly0037s0058.2	Mapoly0037s0058.2.p									
33008297	Mapoly0037s0059	Mapoly0037s0059.1	Mapoly0037s0059.1.p							AT1G19240.1		
33008422	Mapoly0037s0060	Mapoly0037s0060.1	Mapoly0037s0060.1.p	PF00097,PF01363,PF04366	PTHR15629,PTHR15629:SF2	KOG1843			GO:0046872	AT3G43230.1		RING/FYVE/PHD-type zinc finger family protein
33008423	Mapoly0037s0060	Mapoly0037s0060.2	Mapoly0037s0060.2.p	PF00097,PF01363,PF04366	PTHR15629,PTHR15629:SF2	KOG1843			GO:0046872	AT3G43230.1		RING/FYVE/PHD-type zinc finger family protein
33008376	Mapoly0037s0061	Mapoly0037s0061.1	Mapoly0037s0061.1.p									
33008477	Mapoly0037s0062	Mapoly0037s0062.1	Mapoly0037s0062.1.p	PF03016	PTHR11062,PTHR11062:SF43	KOG1021	2.4.2.41			AT5G03795.1		Exostosin family protein
33008466	Mapoly0037s0063	Mapoly0037s0063.1	Mapoly0037s0063.1.p									
33008312	Mapoly0037s0064	Mapoly0037s0064.1	Mapoly0037s0064.1.p	PF00651	PTHR23231				GO:0005515	AT4G15840.1		BTB/POZ domain-containing protein
33008413	Mapoly0037s0065	Mapoly0037s0065.1	Mapoly0037s0065.1.p	PF15489	PTHR14865				GO:0003697	AT4G09680.1	ATCTC1,CTC1	conserved telomere maintenance component 1
33008325	Mapoly0037s0066	Mapoly0037s0066.1	Mapoly0037s0066.1.p	PF04727	PTHR12771,PTHR12771:SF17					AT3G03610.1		ELMO/CED-12 family protein
33008315	Mapoly0037s0067	Mapoly0037s0067.1	Mapoly0037s0067.1.p	PF07719	PTHR36761,PTHR36761:SF1					AT3G26580.1		Tetratricopeptide repeat (TPR)-like superfamily protein
33008402	Mapoly0037s0068	Mapoly0037s0068.1	Mapoly0037s0068.1.p	PF02943	PTHR35113,PTHR35113:SF1		1.8.7.2	K17892	GO:0055114,GO:0016730	AT2G04700.1		ferredoxin thioredoxin reductase catalytic beta chain family protein
33008437	Mapoly0037s0069	Mapoly0037s0069.1	Mapoly0037s0069.1.p		PTHR33872,PTHR33872:SF2					AT1G19530.1		
33008471	Mapoly0037s0070	Mapoly0037s0070.1	Mapoly0037s0070.1.p									
33008386	Mapoly0037s0071	Mapoly0037s0071.1	Mapoly0037s0071.1.p	PF00134	PTHR10026,PTHR10026:SF13	KOG0835			GO:0019901,GO:0006355,GO:0000079	AT2G26430.1	ATRCY1,RCY1	arginine-rich cyclin 1
33008387	Mapoly0037s0071	Mapoly0037s0071.2	Mapoly0037s0071.2.p	PF00134	PTHR10026,PTHR10026:SF13	KOG0835			GO:0019901,GO:0006355,GO:0000079	AT2G26430.1	ATRCY1,RCY1	arginine-rich cyclin 1
33008335	Mapoly0037s0072	Mapoly0037s0072.1	Mapoly0037s0072.1.p	PF00498	PTHR21712,PTHR21712:SF35				GO:0005515	AT3G07220.1		SMAD/FHA domain-containing protein 
33008478	Mapoly0037s0073	Mapoly0037s0073.1	Mapoly0037s0073.1.p	PF13855,PF11721	PTHR27003,PTHR27003:SF93		2.7.11.1		GO:0005515	AT1G28340.1	AtRLP4,RLP4	receptor like protein 4
33008404	Mapoly0037s0074	Mapoly0037s0074.1	Mapoly0037s0074.1.p		PTHR34126,PTHR34126:SF1					AT3G21865.1	PEX22	peroxin 22
33008405	Mapoly0037s0074	Mapoly0037s0074.2	Mapoly0037s0074.2.p		PTHR34126,PTHR34126:SF1					AT3G21865.1	PEX22	peroxin 22
33008406	Mapoly0037s0074	Mapoly0037s0074.3	Mapoly0037s0074.3.p		PTHR34126,PTHR34126:SF1					AT3G21865.1	PEX22	peroxin 22
33008347	Mapoly0037s0075	Mapoly0037s0075.1	Mapoly0037s0075.1.p				2.7.1.107					
33008444	Mapoly0037s0076	Mapoly0037s0076.1	Mapoly0037s0076.1.p									
33008356	Mapoly0037s0077	Mapoly0037s0077.1	Mapoly0037s0077.1.p				2.7.11.1					
33008411	Mapoly0037s0078	Mapoly0037s0078.1	Mapoly0037s0078.1.p				2.7.7.6					
33008327	Mapoly0037s0079	Mapoly0037s0079.1	Mapoly0037s0079.1.p									
33008357	Mapoly0037s0080	Mapoly0037s0080.1	Mapoly0037s0080.1.p									
33008420	Mapoly0037s0081	Mapoly0037s0081.1	Mapoly0037s0081.1.p									
33008421	Mapoly0037s0081	Mapoly0037s0081.2	Mapoly0037s0081.2.p									
33008414	Mapoly0037s0082	Mapoly0037s0082.1	Mapoly0037s0082.1.p									
33008337	Mapoly0037s0083	Mapoly0037s0083.1	Mapoly0037s0083.1.p									
33008457	Mapoly0037s0084	Mapoly0037s0084.1	Mapoly0037s0084.1.p				2.7.1.107					
33008318	Mapoly0037s0085	Mapoly0037s0085.1	Mapoly0037s0085.1.p									
33008384	Mapoly0037s0086	Mapoly0037s0086.1	Mapoly0037s0086.1.p	PF03171,PF14226	PTHR10209	KOG0143	1.14.11.23		GO:0055114,GO:0016491	AT2G38240.1		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
33008385	Mapoly0037s0086	Mapoly0037s0086.2	Mapoly0037s0086.2.p	PF03171,PF14226	PTHR10209	KOG0143	1.14.11.23		GO:0055114,GO:0016491	AT2G38240.1		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
33008459	Mapoly0037s0087	Mapoly0037s0087.1	Mapoly0037s0087.1.p	PF00067	PTHR24298,PTHR24298:SF0	KOG0156		K09754	GO:0055114,GO:0020037,GO:0016705,GO:0005506	AT2G40890.1	CYP98A3	cytochrome P450, family 98, subfamily A, polypeptide 3
33008338	Mapoly0037s0088	Mapoly0037s0088.1	Mapoly0037s0088.1.p	PF14226,PF03171	PTHR10209	KOG0143	1.14.11.9		GO:0055114,GO:0016491	AT2G38240.1		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
33008425	Mapoly0037s0089	Mapoly0037s0089.1	Mapoly0037s0089.1.p	PF03171,PF14226	PTHR10209	KOG0143	1.14.11.9		GO:0055114,GO:0016491	AT5G05600.1		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
33008417	Mapoly0037s0090	Mapoly0037s0090.1	Mapoly0037s0090.1.p	PF03171,PF14226	PTHR10209	KOG0143	1.14.11.23		GO:0055114,GO:0016491	AT4G10500.1		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
33008326	Mapoly0037s0091	Mapoly0037s0091.1	Mapoly0037s0091.1.p									
33008330	Mapoly0037s0092	Mapoly0037s0092.1	Mapoly0037s0092.1.p									
33008397	Mapoly0037s0093	Mapoly0037s0093.1	Mapoly0037s0093.1.p	PF12711,PF00225	PTHR24115	KOG4280	3.6.4.4	K10400	GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871	AT3G19050.1	POK2	phragmoplast orienting kinesin 2
33008470	Mapoly0037s0094	Mapoly0037s0094.1	Mapoly0037s0094.1.p									
33008395	Mapoly0037s0095	Mapoly0037s0095.1	Mapoly0037s0095.1.p									
33008295	Mapoly0037s0096	Mapoly0037s0096.1	Mapoly0037s0096.1.p									
33008360	Mapoly0037s0097	Mapoly0037s0097.1	Mapoly0037s0097.1.p	PF03425,PF05368,PF13460	PTHR13194,PTHR13194:SF19	KOG1203			GO:0030245,GO:0008810	AT4G18810.2		NAD(P)-binding Rossmann-fold superfamily protein
33008361	Mapoly0037s0097	Mapoly0037s0097.2	Mapoly0037s0097.2.p	PF03425,PF05368,PF13460	PTHR13194,PTHR13194:SF19	KOG1203			GO:0030245,GO:0008810	AT4G18810.2		NAD(P)-binding Rossmann-fold superfamily protein
33008316	Mapoly0037s0098	Mapoly0037s0098.1	Mapoly0037s0098.1.p	PF14617	PTHR24030	KOG3089				AT2G43110.1		
33008427	Mapoly0037s0099	Mapoly0037s0099.1	Mapoly0037s0099.1.p	PF13837	PTHR33492	KOG4282				AT5G51800.1		Protein kinase superfamily protein
33008355	Mapoly0037s0100	Mapoly0037s0100.1	Mapoly0037s0100.1.p	PF04851,PF13625,PF16203	PTHR11274,PTHR11274:SF0		3.6.4.12	K10843	GO:0016787,GO:0005524,GO:0003677	AT5G41360.1	ATXPB2,XPB2	homolog of Xeroderma pigmentosum complementation group B 2
33008458	Mapoly0037s0101	Mapoly0037s0101.1	Mapoly0037s0101.1.p	PF13350	PTHR31126,PTHR31126:SF15		3.1.3.48	K18045		AT1G05000.1		Phosphotyrosine protein phosphatases superfamily protein
33008412	Mapoly0037s0102	Mapoly0037s0102.1	Mapoly0037s0102.1.p	PF00312,PF08069	PTHR11885	KOG0400		K02953	GO:0006412,GO:0005840,GO:0005622,GO:0003735	AT4G00100.1	ATRPS13A,PFL2,RPS13,RPS13A	ribosomal protein S13A
33008468	Mapoly0037s0103	Mapoly0037s0103.1	Mapoly0037s0103.1.p									
33008450	Mapoly0037s0104	Mapoly0037s0104.1	Mapoly0037s0104.1.p	PF05496	PTHR23074,PTHR23074:SF98	KOG0737	3.6.1.3		GO:0009378,GO:0006310,GO:0006281	AT1G64110.3		P-loop containing nucleoside triphosphate hydrolases superfamily protein
33008451	Mapoly0037s0104	Mapoly0037s0104.2	Mapoly0037s0104.2.p	PF05496	PTHR23074,PTHR23074:SF98	KOG0737	3.6.1.3		GO:0009378,GO:0006310,GO:0006281	AT1G64110.3		P-loop containing nucleoside triphosphate hydrolases superfamily protein
33008452	Mapoly0037s0104	Mapoly0037s0104.3	Mapoly0037s0104.3.p	PF05496	PTHR23074,PTHR23074:SF98	KOG0737	3.6.1.3		GO:0009378,GO:0006310,GO:0006281	AT1G64110.3		P-loop containing nucleoside triphosphate hydrolases superfamily protein
33008454	Mapoly0037s0105	Mapoly0037s0105.1	Mapoly0037s0105.1.p	PF00646					GO:0005515			
33008455	Mapoly0037s0105	Mapoly0037s0105.2	Mapoly0037s0105.2.p	PF00646					GO:0005515			
33008418	Mapoly0037s0106	Mapoly0037s0106.1	Mapoly0037s0106.1.p	PF01120	PTHR10030,PTHR10030:SF27		3.2.1.51	K01206	GO:0005975,GO:0004560	AT2G28100.1	ATFUC1,FUC1	alpha-L-fucosidase 1
33008391	Mapoly0037s0107	Mapoly0037s0107.1	Mapoly0037s0107.1.p	PF07707,PF00651	PTHR24412,PTHR24412:SF214				GO:0005515	AT3G61600.1	ATPOB1,POB1	POZ/BTB containin G-protein 1
33008363	Mapoly0037s0108	Mapoly0037s0108.1	Mapoly0037s0108.1.p									
33008441	Mapoly0037s0109	Mapoly0037s0109.1	Mapoly0037s0109.1.p	PF13347	PTHR19432,PTHR19432:SF27	KOG0637		K15378	GO:0015770,GO:0008515,GO:0005887	AT2G02860.1	ATSUC3,ATSUT2,SUC3,SUT2	sucrose transporter 2
33008442	Mapoly0037s0109	Mapoly0037s0109.2	Mapoly0037s0109.2.p		PTHR19432,PTHR19432:SF27	KOG0637			GO:0015770,GO:0008515,GO:0005887	AT2G02860.1	ATSUC3,ATSUT2,SUC3,SUT2	sucrose transporter 2
33008306	Mapoly0037s0110	Mapoly0037s0110.1	Mapoly0037s0110.1.p									
33008309	Mapoly0037s0111	Mapoly0037s0111.1	Mapoly0037s0111.1.p	PF08417,PF00355	PTHR21266,PTHR21266:SF25		1.14.12.20		GO:0055114,GO:0010277,GO:0051537,GO:0016491	AT3G44880.1	ACD1,LLS1,PAO	Pheophorbide a oxygenase family protein with Rieske [2Fe-2S] domain
33008398	Mapoly0037s0112	Mapoly0037s0112.1	Mapoly0037s0112.1.p		PTHR36359,PTHR36359:SF1					AT2G48070.2	RPH1	resistance to phytophthora 1
33008403	Mapoly0037s0113	Mapoly0037s0113.1	Mapoly0037s0113.1.p	PF00753,PF07521,PF13837	PTHR11203,PTHR11203:SF22		3.5.2.6		GO:0046872,GO:0003723	AT5G63420.1	emb2746	RNA-metabolising metallo-beta-lactamase family protein
33008322	Mapoly0037s0114	Mapoly0037s0114.1	Mapoly0037s0114.1.p	PF00067	PTHR24296,PTHR24296:SF8	KOG0157			GO:0055114,GO:0020037,GO:0016705,GO:0005506	AT1G69500.1	CYP704B1	cytochrome P450, family 704, subfamily B, polypeptide 1
33008341	Mapoly0037s0115	Mapoly0037s0115.1	Mapoly0037s0115.1.p	PF02298	PTHR33021,PTHR33021:SF55				GO:0009055	AT2G32300.1	UCC1	uclacyanin 1
33008453	Mapoly0037s0116	Mapoly0037s0116.1	Mapoly0037s0116.1.p									
33008370	Mapoly0037s0117	Mapoly0037s0117.1	Mapoly0037s0117.1.p	PF02298	PTHR33021				GO:0009055	AT5G53870.1	AtENODL1,ENODL1	early nodulin-like protein 1
33008474	Mapoly0037s0118	Mapoly0037s0118.1	Mapoly0037s0118.1.p	PF02298	PTHR33021				GO:0009055	AT5G53870.1	AtENODL1,ENODL1	early nodulin-like protein 1
33008415	Mapoly0037s0119	Mapoly0037s0119.1	Mapoly0037s0119.1.p	PF02298	PTHR33021				GO:0009055	AT2G32300.1	UCC1	uclacyanin 1
33008445	Mapoly0037s0120	Mapoly0037s0120.1	Mapoly0037s0120.1.p	PF01656	PTHR10803	KOG2825	3.6.3.16	K01551	GO:0016887,GO:0005524	AT3G10350.1		P-loop containing nucleoside triphosphate hydrolases superfamily protein
33008381	Mapoly0037s0121	Mapoly0037s0121.1	Mapoly0037s0121.1.p	PF00076	PTHR36309,PTHR36309:SF1				GO:0003676	AT1G05970.2		RNA-binding (RRM/RBD/RNP motifs) family protein
33008308	Mapoly0037s0122	Mapoly0037s0122.1	Mapoly0037s0122.1.p	PF01423	PTHR12777	KOG3459		K11096	GO:0030532,GO:0008380	AT2G47640.2		Small nuclear ribonucleoprotein family protein
33008440	Mapoly0037s0123	Mapoly0037s0123.1	Mapoly0037s0123.1.p	PF00067	PTHR24296,PTHR24296:SF8	KOG0157			GO:0055114,GO:0020037,GO:0016705,GO:0005506	AT1G69500.1	CYP704B1	cytochrome P450, family 704, subfamily B, polypeptide 1
33008379	Mapoly0037s0124	Mapoly0037s0124.1	Mapoly0037s0124.1.p	PF00295	PTHR31375		3.2.1.15	K01213	GO:0005975,GO:0004650	AT1G23460.1		Pectin lyase-like superfamily protein
33008380	Mapoly0037s0124	Mapoly0037s0124.2	Mapoly0037s0124.2.p	PF00295	PTHR31375		3.2.1.15	K01213	GO:0005975,GO:0004650	AT1G80170.1		Pectin lyase-like superfamily protein
33008319	Mapoly0037s0125	Mapoly0037s0125.1	Mapoly0037s0125.1.p	PF00168,PF00614,PF12357	PTHR18896,PTHR18896:SF11		3.1.4.4	K01115	GO:0005515,GO:0003824	AT3G15730.1	PLD,PLDALPHA1	phospholipase D alpha 1
33008382	Mapoly0037s0126	Mapoly0037s0126.1	Mapoly0037s0126.1.p	PF07690	PTHR11662,PTHR11662:SF312	KOG2532		K08193	GO:0055085,GO:0016021	AT4G00370.1	ANTR2,PHT4;4	Major facilitator superfamily protein
33008328	Mapoly0037s0127	Mapoly0037s0127.1	Mapoly0037s0127.1.p									
33008443	Mapoly0037s0128	Mapoly0037s0128.1	Mapoly0037s0128.1.p	PF02638	PTHR30032,PTHR30032:SF2							
33008371	Mapoly0037s0129	Mapoly0037s0129.1	Mapoly0037s0129.1.p		PTHR36986							
33008383	Mapoly0037s0130	Mapoly0037s0130.1	Mapoly0037s0130.1.p	PF00487	PTHR11351,PTHR11351:SF2	KOG1600		K00507	GO:0006629	AT3G15850.1	ADS3,FAD5,FADB,JB67	fatty acid desaturase 5
33008448	Mapoly0037s0131	Mapoly0037s0131.1	Mapoly0037s0131.1.p									
33008358	Mapoly0037s0132	Mapoly0037s0132.1	Mapoly0037s0132.1.p	PF00450	PTHR11802,PTHR11802:SF63		3.4.16.6	K16297	GO:0006508,GO:0004185	AT5G42240.1	scpl42	serine carboxypeptidase-like 42
33008372	Mapoly0037s0133	Mapoly0037s0133.1	Mapoly0037s0133.1.p		PTHR36404,PTHR36404:SF1					AT5G53860.2	emb2737,EMB64	embryo defective 2737
33008375	Mapoly0037s0133	Mapoly0037s0133.2	Mapoly0037s0133.2.p		PTHR36404,PTHR36404:SF1					AT5G53860.2	emb2737,EMB64	embryo defective 2737
33008374	Mapoly0037s0133	Mapoly0037s0133.3	Mapoly0037s0133.3.p		PTHR36404,PTHR36404:SF1					AT5G53860.2	emb2737,EMB64	embryo defective 2737
33008373	Mapoly0037s0133	Mapoly0037s0133.4	Mapoly0037s0133.4.p		PTHR36404,PTHR36404:SF1					AT5G53860.2	emb2737,EMB64	embryo defective 2737
33008473	Mapoly0037s0134	Mapoly0037s0134.1	Mapoly0037s0134.1.p		PTHR33210					AT2G20515.1		
33008299	Mapoly0037s0135	Mapoly0037s0135.1	Mapoly0037s0135.1.p									
33008476	Mapoly0037s0136	Mapoly0037s0136.1	Mapoly0037s0136.1.p	PF07722	PTHR11922,PTHR11922:SF37	KOG0026	4.1.3.27	K01658	GO:0016787,GO:0006541	AT1G25220.1	ASB1,TRP4,WEI7	anthranilate synthase beta subunit 1
33008314	Mapoly0037s0137	Mapoly0037s0137.1	Mapoly0037s0137.1.p	PF01459	PTHR10802,PTHR10802:SF4	KOG3296		K11518	GO:0055085,GO:0005741	AT3G20000.1	TOM40	translocase of the outer mitochondrial membrane 40
33008410	Mapoly0037s0138	Mapoly0037s0138.1	Mapoly0037s0138.1.p	PF01753,PF04194	PTHR12298	KOG2061		K14801	GO:0005737	AT4G02220.1		zinc finger (MYND type) family protein / programmed cell death 2 C-terminal domain-containing protein
33008296	Mapoly0037s0139	Mapoly0037s0139.1	Mapoly0037s0139.1.p	PF00177	PTHR11205,PTHR11205:SF24	KOG3291		K02989	GO:0006412	AT2G37270.1	ATRPS5B,RPS5B	ribosomal protein 5B
33008333	Mapoly0037s0140	Mapoly0037s0140.1	Mapoly0037s0140.1.p	PF00226,PF01556	PTHR24078,PTHR24078:SF188	KOG0714		K09510		AT2G20560.1		DNAJ heat shock family protein
33008367	Mapoly0037s0141	Mapoly0037s0141.1	Mapoly0037s0141.1.p	PF00707,PF05198	PTHR10938,PTHR10938:SF2			K02520	GO:0006413,GO:0003743	AT1G34360.1		translation initiation factor 3 (IF-3) family protein
33008475	Mapoly0037s0142	Mapoly0037s0142.1	Mapoly0037s0142.1.p									
33008399	Mapoly0037s0143	Mapoly0037s0143.1	Mapoly0037s0143.1.p	PF07714	PTHR27006	KOG1187	2.7.11.1		GO:0006468,GO:0004672	AT1G11050.1		Protein kinase superfamily protein
33008310	Mapoly0037s0144	Mapoly0037s0144.1	Mapoly0037s0144.1.p	PF00069	PTHR27006,PTHR27006:SF36	KOG1187	2.7.11.1		GO:0006468,GO:0005524,GO:0004672	AT1G11050.1		Protein kinase superfamily protein
33008311	Mapoly0037s0144	Mapoly0037s0144.2	Mapoly0037s0144.2.p	PF00069	PTHR27006,PTHR27006:SF36	KOG1187	2.7.11.1		GO:0006468,GO:0005524,GO:0004672	AT1G11050.1		Protein kinase superfamily protein
33008461	Mapoly0037s0145	Mapoly0037s0145.1	Mapoly0037s0145.1.p	PF05684	PTHR34289,PTHR34289:SF3					AT5G24000.1		Protein of unknown function (DUF819)
33008362	Mapoly0037s0146	Mapoly0037s0146.1	Mapoly0037s0146.1.p	PF13837	PTHR33492					AT2G35640.1		Homeodomain-like superfamily protein
33008324	Mapoly0037s0147	Mapoly0037s0147.1	Mapoly0037s0147.1.p	PF06955,PF00722	PTHR31062		2.4.1.207		GO:0048046,GO:0016762,GO:0006073,GO:0005618,GO:0005975,GO:0004553	AT5G13870.1	EXGT-A4,XTH5	xyloglucan endotransglucosylase/hydrolase 5
33008313	Mapoly0037s0148	Mapoly0037s0148.1	Mapoly0037s0148.1.p	PF00722,PF06955	PTHR31062		2.4.1.207		GO:0005975,GO:0004553,GO:0048046,GO:0016762,GO:0006073,GO:0005618	AT3G23730.1	XTH16	xyloglucan endotransglucosylase/hydrolase 16
33008428	Mapoly0037s0149	Mapoly0037s0149.1	Mapoly0037s0149.1.p	PF04970						AT5G06370.1		NC domain-containing protein-related
33008429	Mapoly0037s0149	Mapoly0037s0149.2	Mapoly0037s0149.2.p	PF04970						AT5G06370.1		NC domain-containing protein-related
33008430	Mapoly0037s0149	Mapoly0037s0149.3	Mapoly0037s0149.3.p	PF04970						AT5G06370.1		NC domain-containing protein-related
33004710	Mapoly0038s0001	Mapoly0038s0001.1	Mapoly0038s0001.1.p	PF12143,PF12142,PF00264	PTHR11474,PTHR11474:SF33		1.10.3.1	K00422	GO:0055114,GO:0004097,GO:0016491,GO:0008152			
33004711	Mapoly0038s0001	Mapoly0038s0001.2	Mapoly0038s0001.2.p	PF12143,PF12142,PF00264	PTHR11474,PTHR11474:SF33		1.10.3.1	K00422	GO:0055114,GO:0004097,GO:0016491,GO:0008152			
33004724	Mapoly0038s0002	Mapoly0038s0002.1	Mapoly0038s0002.1.p	PF12143,PF12142,PF00264	PTHR11474,PTHR11474:SF33		1.10.3.1	K00422	GO:0055114,GO:0004097,GO:0016491,GO:0008152			
33004731	Mapoly0038s0003	Mapoly0038s0003.1	Mapoly0038s0003.1.p	PF12143,PF12142,PF00264	PTHR11474,PTHR11474:SF33		1.10.3.1	K00422	GO:0055114,GO:0004097,GO:0016491,GO:0008152			
33004816	Mapoly0038s0004	Mapoly0038s0004.1	Mapoly0038s0004.1.p	PF12143,PF12142,PF00264	PTHR11474,PTHR11474:SF33		1.10.3.1	K00422	GO:0055114,GO:0004097,GO:0016491,GO:0008152			
33004769	Mapoly0038s0005	Mapoly0038s0005.1	Mapoly0038s0005.1.p									
33004740	Mapoly0038s0006	Mapoly0038s0006.1	Mapoly0038s0006.1.p		PTHR23172					AT1G21660.1		Chaperone DnaJ-domain superfamily protein
33004831	Mapoly0038s0007	Mapoly0038s0007.1	Mapoly0038s0007.1.p	PF01070	PTHR10578,PTHR10578:SF81		1.1.3.15		GO:0016491	AT4G18360.1		Aldolase-type TIM barrel family protein
33004832	Mapoly0038s0007	Mapoly0038s0007.2	Mapoly0038s0007.2.p	PF01070	PTHR10578,PTHR10578:SF81		1.1.3.15		GO:0016491	AT4G18360.1		Aldolase-type TIM barrel family protein
33004729	Mapoly0038s0008	Mapoly0038s0008.1	Mapoly0038s0008.1.p		PTHR36743,PTHR36743:SF1					AT2G43540.1		
33004776	Mapoly0038s0009	Mapoly0038s0009.1	Mapoly0038s0009.1.p	PF00956	PTHR11875,PTHR11875:SF63	KOG1507		K11279	GO:0006334,GO:0005634	AT2G19480.3	NAP1;2,NFA02,NFA2	nucleosome assembly protein 1;2
33004777	Mapoly0038s0009	Mapoly0038s0009.2	Mapoly0038s0009.2.p	PF00956	PTHR11875,PTHR11875:SF63	KOG1507		K11279	GO:0006334,GO:0005634	AT5G56950.1	NAP1;3,NFA03,NFA3	nucleosome assembly protein 1;3
33004865	Mapoly0038s0010	Mapoly0038s0010.1	Mapoly0038s0010.1.p	PF13499	PTHR10891	KOG0027		K13448		AT3G07490.1	AGD11	ARF-GAP domain 11
33004736	Mapoly0038s0011	Mapoly0038s0011.1	Mapoly0038s0011.1.p	PF06803	PTHR22894,PTHR22894:SF5					AT1G72175.1		RING/U-box protein with domain of unknown function (DUF 1232)
33004823	Mapoly0038s0012	Mapoly0038s0012.1	Mapoly0038s0012.1.p	PF04367	PTHR31876,PTHR31876:SF2					AT2G20120.1	COV1	Protein of unknown function (DUF502)
33004828	Mapoly0038s0013	Mapoly0038s0013.1	Mapoly0038s0013.1.p	PF07645,PF13947,PF07714	PTHR27005	KOG1187	2.7.11.1		GO:0005509,GO:0030247,GO:0006468,GO:0004672	AT1G16120.1	WAKL1	wall associated kinase-like 1
33004808	Mapoly0038s0014	Mapoly0038s0014.1	Mapoly0038s0014.1.p	PF07645,PF13947	PTHR27005				GO:0005509,GO:0030247	AT1G16260.1		Wall-associated kinase family protein
33004753	Mapoly0038s0015	Mapoly0038s0015.1	Mapoly0038s0015.1.p	PF00069	PTHR27006	KOG1187	2.7.11.1	K04730	GO:0006468,GO:0005524,GO:0004672	AT1G29720.1		Leucine-rich repeat transmembrane protein kinase
33004779	Mapoly0038s0016	Mapoly0038s0016.1	Mapoly0038s0016.1.p	PF13855			3.2.1.15		GO:0005515	AT5G53320.1		Leucine-rich repeat protein kinase family protein
33004833	Mapoly0038s0017	Mapoly0038s0017.1	Mapoly0038s0017.1.p	PF07645,PF13947,PF07714	PTHR27005	KOG1187	2.7.11.1		GO:0005509,GO:0030247,GO:0006468,GO:0004672	AT1G21240.1	WAK3	wall associated kinase 3
33004834	Mapoly0038s0017	Mapoly0038s0017.2	Mapoly0038s0017.2.p	PF07645,PF13947,PF07714	PTHR27005	KOG1187	2.7.11.1		GO:0005509,GO:0030247,GO:0006468,GO:0004672	AT1G21240.1	WAK3	wall associated kinase 3
33004819	Mapoly0038s0018	Mapoly0038s0018.1	Mapoly0038s0018.1.p	PF00069	PTHR27006	KOG1187	2.7.11.1	K04730	GO:0006468,GO:0005524,GO:0004672	AT1G29720.1		Leucine-rich repeat transmembrane protein kinase
33004743	Mapoly0038s0019	Mapoly0038s0019.1	Mapoly0038s0019.1.p	PF07714	PTHR27005	KOG1187	2.7.11.1		GO:0006468,GO:0004672	AT5G66790.1		Protein kinase superfamily protein
33004726	Mapoly0038s0020	Mapoly0038s0020.1	Mapoly0038s0020.1.p									
33004775	Mapoly0038s0021	Mapoly0038s0021.1	Mapoly0038s0021.1.p	PF07645,PF13947,PF07714	PTHR27005	KOG1187	2.7.11.1		GO:0005509,GO:0030247,GO:0006468,GO:0004672	AT1G16260.2		Wall-associated kinase family protein
33004718	Mapoly0038s0022	Mapoly0038s0022.1	Mapoly0038s0022.1.p	PF03144,PF03143,PF00009	PTHR23115,PTHR23115:SF157		3.6.5.3		GO:0005525	AT1G07920.1		GTP binding Elongation factor Tu family protein
33004856	Mapoly0038s0023	Mapoly0038s0023.1	Mapoly0038s0023.1.p	PF03144,PF03143,PF00009	PTHR23115,PTHR23115:SF157		3.6.5.3	K03231	GO:0005525	AT1G07920.1		GTP binding Elongation factor Tu family protein
33004717	Mapoly0038s0024	Mapoly0038s0024.1	Mapoly0038s0024.1.p		PTHR19878,PTHR19878:SF4	KOG4462				AT3G50590.1		Transducin/WD40 repeat-like superfamily protein
33004788	Mapoly0038s0025	Mapoly0038s0025.1	Mapoly0038s0025.1.p	PF03492	PTHR31009		2.1.1.276	K18885,K18886	GO:0008168	AT5G56300.1	GAMT2	gibberellic acid methyltransferase 2
33004791	Mapoly0038s0026	Mapoly0038s0026.1	Mapoly0038s0026.1.p									
